document	label
Who is the director and editor of the movie Big starring Tom Hanks ?	3
What tools do you use to crewel ?	1
Which killer whale died at Sea World of a fungal infection ?	1
What `` magic '' does Mandrake employ ?	1
Where are the Haversian canals ?	4
Where did Sarge Steel get his metal hand ?	4
Who was the first vice president of the U.S. ?	3
In what year was the movie the Ten Commandments released ?	5
What five cards make up a perfect Cribbage hand ?	1
How many different types of skunks are there ?	5
What city 's the kickoff point for climbs of Mount Everest ?	4
What state was Herbert Hoover born in ?	4
What is a fear of punishment ?	1
What are the components of polyester ?	1
Which continent has the most roses ?	4
What is a caul ?	0
Why did several San Diego schools remove apples from students menus ?	0
Where can I find the schematics to the windshield wiper mechanism ?	4
Who graced the airwaves with such pearls as `` Do ya lo-o-ove me ? Get naked , baby ! '' ?	3
What caused the Titanic to sink ?	0
What year was the ATM first introduced ?	5
Why is the word `` abbreviation '' so long ?	0
What does IOC stand for ?	2
How far is Yaroslavl from Moscow ?	5
Who is the nebbish that is Marvel 's official mascot ?	3
How old is Bernadette Peters ?	5
Name four famous cartoon cats .	1
What record company produced the 1978 movie The Wiz ?	3
Where did the Maya people live ?	4
What kind of organization is ` Last Chance for Animals ' ?	3
What Peter Blatty novel recounts the horrors of Regan MacNeil 's possession by the devil ?	1
What characteristics contribute to its `` intelligence '' ?	0
Who directed `` Jaws '' ?	3
Who developed the first polio vaccine ?	3
When is the Tulip Festival in Michigan ?	5
Who was the first king of England ?	3
What were Baffin , Frobisher and Franklin looking for ?	1
What city is sometimes called The Athens of Switzerland ?	4
Why are peanut butter cookies topped with crisscrosses ?	0
What is a fear of lice ?	1
What is the latitude and longitude of El Paso , Texas ?	5
Why can 't women serve in the Navy on board submarines ?	0
What does Robin Williams do ?	3
What is the name of the company that manufactures the `` American Girl '' doll collection ?	3
What famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat ?	3
What country is Kosovo a part of ?	4
Where did the term `` 86 '' come from ?	0
Who is Snoopy 's arch-enemy ?	3
What three colors of ink are used to print a U.S. dollar bill ?	1
What does HIV stand for ?	2
When was the San Francisco fire ?	5
Who is Coronado ?	3
What should you yell to hail a taxi in Madrid ?	0
How long should a person wash their hands before they are clean ?	5
Where does the expression `` cloud nine '' come from ?	0
What is the name of the brilliant British economist behind its creation ?	3
What was Hitler 's favorite movie ?	1
What is the price for tuberculosis drugs ?	5
What vehicles are raced in the Tour de France ?	1
How many earthworms are in a single pasture ?	5
What is a fear of women ?	1
How do you measure the heat of the sun ?	0
What river does the Grand Coulee Dam dam ?	4
What is the rounded part on the top of a matchbook called ?	1
Where is the bridge over the river Kwai ?	4
What 's the name of Popeye 's adopted son ?	3
What is `` the airline built for professional travelers '' ?	3
How many gallons of paint does it take to paint the Golden Gate Bridge ?	5
What soft drink not only has its own video game , but was featured in its own Marvel comic book ?	1
What 's the tallest building in New York City ?	4
When did Hawaii become a state ?	5
How much money did the Marcos steal from their country ?	5
What is peyote ?	0
What is a fuel cell ?	0
What are the factors leading to the high teen pregnancy rate in Spartanburg , South Carolina ?	0
What 's been the ruin of many a poor boy in New Orleans ?	1
How did the Great Depression affect Japan 's history ?	0
What will the weather be today ?	0
What is the chance of conceiving quadruplets ?	5
How much energy is released when oxygen and hydrogen mix ?	5
What was an `` Asiento '' ?	0
Who took over as conductor of the Boston Pops after Arthur Fiedler 's long reign ?	3
Ray Charles is best known for playing what instrument ?	1
What country did the Allies invade in World War II 's Operation Avalanche ?	4
What was the name of the famous battle between Texas and Mexico ?	1
What is the capital of Italy ?	4
What are the first names of the famous husband-and-wife acting team of Lunt and Fontanne ?	3
What are the chances of pregnacy if the penis does not penetrate the vagina ?	5
How do I contact Answers.com direct ?	0
What year was Janet Jackson 's first album released ?	5
Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?	3
How many people died in the Vietnam war ?	5
What do the red-and-white stripes on a barbershop pole stand for ?	0
What city is terrorized by Dracula in The Night Stalker ?	4
What was the business of the animated Sky Hawks ?	3
What fossilizes to form coprolite ?	1
What does a resurrectionist steal ?	1
What is `` the bear of beers '' ?	1
Where are the headquarters of Eli Lilly ?	4
What was the non-fiction best-seller of 1952 , 1953 and 1954 ?	1
What is the horsepower of the shuttle boosters ?	5
How many three-letter permutations can be made from the four letters : c ?	5
What is ozone depletion ?	0
How do you do a topic outline ?	0
What is sound ?	0
What is the folklore story regarding birds ' nests and birds in Christmas trees ?	1
When did the Jurassic Period end ?	5
How many cubic feet of space does a gallon of water occupy ?	5
What does IBM stand for ?	2
Who is Imam Hussain Ben Ali whom Shia people believe in ?	3
What color is indigo ?	1
What web sites are linked to the Report on Genesis Eldercare ?	4
What is state tree of Nebraska ?	1
How many syllables are there in a line of hendecasyllabic poetry ?	5
What Kennedy was married to Ethel ?	1
Who was Monet ?	3
Why did the Globe Theatre burn down ?	0
What county is Phoenix , AZ in ?	4
What term means a sexual attraction between a male and a female ?	1
What are the residents of the island of Lesbos called ?	3
How much Coca Cola is drunk in one day in the world ?	5
What 's the world 's longest suspension bridge ?	4
Italy is the largest producer of what ?	1
What is the only primate to lack pigment in the palms of its hands ?	1
What was the first minimum wage ?	5
What was the first satellite to go into space ?	1
Who was the founding member of the Pink Floyd band ?	3
Why do some jets have a vapor trail , and others do not ?	0
What Russian composer 's Prelude in C Sharp Minor brought him fame and fortune ?	3
How many `` No '' answers was the What 's My Line ? panel allowed ?	5
What was archy , and mehitabel ?	0
Why did the chicken cross the road ?	0
What President once told Gene Autry : `` Please give my regards to your wife Dale '' ?	3
Name a Gaelic language .	1
What celestial body has a diameter of 864 , 000 miles ?	4
How do you make a paintball ?	0
Name the company that used the line , `` Even your best friend won 't tell you '' in its ad ?	3
Who does the advertizing for Frito-Lay ?	3
What does S.O.S. stand for ?	2
What is troilism ?	0
How much caffeine is in a 16 oz cup of coffee ?	5
How did the 7th inning stretch get started ?	0
What was the first ready-to-eat breakfast cereal ?	1
How does a submarine operate ?	0
What does seccession mean ?	0
What is the approximate population of Las Vegas , N.M ?	5
What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?	1
What do meteorologists do ?	0
Who is the voice of Miss Piggy ?	3
What piano company claims its product is the `` Instrument of the immortals '' ?	3
What is a fear of night or darkness ?	1
Who invented the slinky ?	3
What is the fear of frogs ?	1
What is the oldest city in the United States ?	4
Who is the worst US President ever ?	3
Why did the Aztecs first think the Spanish were Gods ?	0
What countries have the best math students ?	4
Who created the comic strip , `` Garfield '' ?	3
How deep is a fathom ?	5
What heavyweight boxer was known as The Wild Bull of the Pampas ?	3
Who is the monarch of the United Kingdom ?	3
What is a dental root canal ?	0
Garry Kasparov plays what game ?	1
What are cigarettes made of ?	1
What city is sometimes called Gotham ?	4
Where did the name Daniel originate ?	4
Who discovered oxygen ?	3
What corporation does Madonna advertise for ?	3
What war added jeep and quisling to the English language ?	1
What city hosted the first Winter Olympics in Asia ?	4
What blew up at Lakehurst , New Jersey , on May 6 , 1977 ?	1
What do bicornate animals have two of ?	1
What does it take to become a lawyer ?	1
Who invented the electric guitar ?	3
What does BUD stand for ?	2
When were camcorders introduced in Malaysia ?	5
In Kafka 's Metamorphosis , the hero awakes one morning to find himself turned into what ?	1
How does the speed the magnet spins in a generator affect the output of the generator ?	0
What is June 's birthstone ?	0
What are the Low Countries ?	0
What are platelets ?	0
What is the fourth highest mountain in the world ?	4
What is Mikhail Gorbachev 's middle initial ?	2
What caused Shea & Gould to close their L.A. office ?	0
Who followed up his first two underwater thrillers with The Girl of the Sea of Cortez ?	3
What 's the most extensively grown and eaten food ?	1
What party was Winston Churchill a member of ?	3
What is measured in curies ?	0
What canal does the Thatcher Ferry Bridge span ?	4
Which Beatles disc cover honors the Rolling Stones ?	1
What was the previous name for the Commonwealth ?	3
Who 's the only man to have won the Olympic decathlon twice ?	3
What is the most popular sports car color ?	1
What is `` dew point '' ?	0
Who founded the first aerodynamics laboratory in 1912 ?	3
What is pneumonia ?	0
What Colorado city owns its own glacier ?	4
What does CNN stand for ?	2
What is the only artery that carries blue blood from the heart to the lungs ?	1
What is the date of Bastille Day ?	5
Name an art gallery in New York .	4
How does General Mills manufacture Cheerios ?	0
What 's the name of Pittsburgh 's baseball team ?	3
Who is Shirley MacLaine ?	3
What is the longest English word that can be formed using just the first row of letters on a typewriter ?	1
When is Boxing Day ?	5
What hymn did John Steinbeck get his title The Grapes of Wrath from ?	1
Who was the first woman killed in the Vietnam War ?	3
How many hearts does an octopus have ?	5
Who created private detective Philip Marlowe ?	3
How long does it take light to reach the Earth from the Sun ?	5
How many bails are there in a cricket wicket ?	5
What language is mostly spoken in Brazil ?	1
The trials resulting from World War II are known as what ?	1
What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?	5
In what country is a stuck-out tongue a friendly greeting ?	4
What desert country borders Saudi Arabia , Iraq and the Persian Gulf ?	4
What two European countries are joined by the Gran San Bernardo Pass ?	4
What is capitalism according to Max Weber ?	0
What do I need to learn to design web pages ?	0
What are the biggest Indian airports ?	4
What is hydrogen ?	0
Where is Poe 's birthplace ?	4
What is osteoporosis ?	0
What is leukemia ?	0
What is goulash ?	0
Where do apple snails live ?	4
What was the number of people that Randy Steven Craft was convicted of killing ?	5
What breed of dog was the `` Little Rascals '' dog ?	1
Who was the first animal into space ?	1
What is the name of the managing director of Apricot Computer ?	3
What did Jesse Jackson organize ?	3
Who wrote The Night of the Iguana ?	3
What is George Lucas 's e-mail address ?	4
How many states did Richard Nixon carry in 1972 ?	5
What disease plagued Europe , Africa and Asia ?	1
How do microwaves work ?	0
What Asian city boasts the world 's biggest bowling alley ?	4
Name the soft drink that is `` number one in the sun . ''	1
Who won Ms. American in 1989 ?	3
What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?	1
How can I find out which cities have cable-modem access ?	0
What city 's newspaper is called `` The Star '' ?	4
How many people in the world speak French ?	5
What 's destroyed in Genesis 19 : 24 ?	1
What is the name of the planet that the Ewoks live on ?	4
Who lives at 24 Sussex Drive , Ottawa ?	3
What is the probability that at least 2 out of 25 people will have the same birthday ?	5
What does caliente mean , in English ?	0
Who was the first host of Person to Person ?	3
What is a fear of motion ?	1
Mexican pesos are worth what in U.S. dollars ?	5
Where did the term `` 86ed '' come from ?	0
When Mighty Mouse was conceived , what was his original name ?	3
Who invented the radio ?	3
How many stars are there in Big Dipper ?	5
What is Olestra ?	0
When did the last Americans leave Vietnam ?	5
What is saltpeter ?	0
How many stations do you shoot from in the basketball game `` Around the World '' ?	5
What color Poker chip is usually assigned the lowest value ?	1
What is recruitment interview technique ?	0
What Cherokee Indian gave his name to a tree ?	3
What British prime minister and U.S. president were seventh cousins once-removed ?	3
How many Vietnamese were there in the Soviet Union ?	5
What kind of sports team is the Buffalo Sabres ?	1
Define cosmology .	0
What did the pyramid-builders of Egypt mainly eat ?	1
Who is reputed to be the greatest maker of violins ?	3
When did Hitler come to power in Germany ?	5
What company named one of its pens `` The Banana '' ?	3
How many countries watch MTV Europe ?	5
What is prepared mustard ?	0
What is a swatch ?	0
What 's the sacred river of India ?	4
What 4-foot-9 actress in 1984 became the first performer to win an Oscar for playing a character of the opposite sex ?	3
Name a movie about the Sioux Indians starring Kevin Costner .	1
Who protects DC Comics ' realm of dreams ?	3
What day of the week was July 13 ?	5
What is the origin of the peace symbol ?	0
What is dianetics ?	0
What is the average age a horse lives ?	5
What is the width of a football field ?	5
Where do quality drinks begin ?	4
What nationality were the 123 people who died in the Black Hole of Calcutta ?	4
What kind of dog is Scooby Doo ?	1
How many people died on South Carolina highways in 1998 ?	5
What `` little red car '' is mentioned in pop singer Prince 's hit song ?	1
Who commanded the French forces at the Battle of Orleans ?	3
What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?	4
What is the capital of Zimbabwe ?	4
What is the chemical composition of a Barbie ?	1
What Broadway show introduced the song Some Enchanted Evening ?	1
What 's the tallest piece on a chessboard ?	1
What were the first frozen foods ?	1
What format was the major competition of VHS ?	1
What percentage of children between the ages of two and eleven watch ` The Simpsons ' ?	5
What is the name of the Family Circus 's dog ?	1
What is the historical relationship of Catholic Church and bingo ?	0
What is a fear of crystals or glass ?	1
What are some of the significant historical events of the 1990s ?	1
What was the favorite sport of Tom Wolfe 's The Pump House Gang ?	1
How did Jayne Mansfield die ?	0
What is the highest peak in Africa ?	4
What is the distinction of Erle Stanley Gardner 's The Case of the Terrified Typist ?	0
What is the name of actor Rex Harrison 's son , who starred in a modestly popular TV show during the late 1960's ?	3
What do Mormons believe ?	0
Why is hockey so violent ?	0
Who was Randy Steven Craft 's lawyer ?	3
What is November 's birthstone ?	1
Who is Prince Naseem Hamed ?	3
What is a bourdon tube ?	0
What is the largest shopping mall in the world ?	4
How many rings are there on a five-zone archery target ?	5
What is the orgin of xoxoxox ?	0
What fastener did Whitcomb Judson patent in 1893 ?	1
Where did Wile E. Coyote always get his devices ?	4
How many cards is each player dealt in Contract Bridge ?	5
What eating utensils are used for handicapped kids ?	1
Who was the first US President to ride in an automobile to his inauguration ?	3
Who portrayed the title character in the film The Day of the Jackal ?	3
How do I know someone is truly in love with me ?	0
What chapter of the Bible has the most verses ?	5
What is the origin of U.S. Army sergeant 's stripes ?	0
What is the highest dam in the U.S. ?	4
What costume designer decided that Michael Jackson should only wear one glove ?	3
What 's the name of Jacques Cousteau 's research ship ?	1
Where can I find pictorial directions on how to build a very simple treehouse ?	4
What title did Shevardnadze have during the Soviet era ?	3
What is a person called that likes fire ?	3
Who were the Picts ?	3
In Poland , where do most people live ?	4
What was Einstein 's IQ ?	5
What are emblazoned on the Jolly Roger ?	1
What do you call a date that contains sequencing numbers , like 9-8-98 ?	1
What civilization invented the arch ?	3
What was the target rate for M3 growth in 1992 ?	5
What is the weather like on the moon ?	0
What kind of sport is often associated with hooligans ?	1
What foods contain the most protein ?	1
What does Ouija mean ?	0
What kind of guitar did Jimi Hendrix play ?	1
What 1956 Grace Metalious novel was on the best-seller list for two years ?	1
What kind of poisoning is known as plumbism ?	1
What are the ten safest American cities for pedestrians ?	4
How was the ACLU formed ?	0
What prison is found in Ossining , New York ?	4
What is a wart ?	0
What color is the lipstick on Boy George 's wax lips at London 's Madame Tussaud 's ?	1
Where is Mile High Stadium ?	4
How much does it cost to have a tree planted by dialing , 900 , 740-TREE ?	5
What letter adorns the flag of Rwanda ?	1
Which presidents of the USA were Masons ?	3
What imaginary line is halfway between the North and South Poles ?	4
What is a technique popularly used to detect birth defects ?	1
Where did the Inuits live ?	4
What is Franz Kafka 's short story `` A Country Doctor '' trying to tell us ?	0
What is deadrise , nautical , ?	0
What is hybridization ?	0
What animal dined on bread and oysters with a carpenter ?	1
Shea and Gould closed their Los Angeles office for what reason ?	0
What does SHIELD stand for ?	2
What does the name `` Sheri '' mean ?	0
What country did King Gustav V reign over from 197 to 195 ?	4
What tragedy befell the city of Dogtown in 1899 ?	1
Who was Abraham Lincoln ?	3
Who discovered America ?	3
What is the name of the game that Garry Kasparov plays ?	1
Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket , A-Tasket '' ?	3
Who was Thucydides ?	3
Where does the opera singer Ileana Cotrubas come from ?	4
What is the difference between the Koran and The Bible ?	0
What are close encounters of the first and second kind ?	1
When it 's time to relax , what one beer stands clear ?	1
What is the only modern language that capitalizes its singular first-person pronoun ?	1
What did 8 , CD NNS VBP TO VB NNP POS NN .	1
Where can one find Rider College ?	4
What product 's ads claim that it `` eliminates odors , kills household germs , mold , and mildew '' ?	1
What are binomial coefficients ?	0
What is the origin of the ethnic category `` caucasian '' ?	0
Who should I call to get a tour of the New York Stock Exchange ?	3
What do you call a newborn kangaroo ?	1
What color are the castellated walls of the Kremlin ?	1
What 's the American dollar equivalent for 8 pounds in the U.K. ?	5
Which president was unmarried ?	3
How do you write a book report ?	0
Who was The Pride of the Yankees ?	3
Where can I buy a hat like the kind Jay Kay from Jamiroquai wears ?	4
What labor leader was last seen in the parking lot of a Michigan restaurant ?	3
What happened to Phillip Taylor Kramer ?	0
What comedian was banned from the Ed Sullivan Show for allegedly making an obscene gesture at the show 's host ?	3
Who is Terrence Malick ?	3
How loud is thunder ?	5
What was the sequel to The Moon 's Balloon ?	1
Where is Webster University ?	4
What country does Ileana Cotrubas come from ?	4
What does the name ` Alexandra ' mean ?	0
What country is the largest diamond producer ?	4
What is `` Vocal Sampling '' ?	0
What Peruvian city is home to the mummified body of Francisco Pizarro ?	4
When did Princess Diana and Prince Charles get married ?	5
What cigar-chewing comedian observed : `` You 're only as old as the woman you feel '' ?	3
What are ethics ?	0
What is the claim to fame of Agra , India ?	0
What is a pig in a poke ?	0
What ethnic group introduced the idea of potlatch ?	3
In what part of Africa is Mozambique located ?	4
Where are the tropical rain forest distributions ?	4
How do you look up criminal records on the Internet ?	0
What disease did August von Wassermann develop a specific test for in 196 ?	1
How many people was Randy Craft convicted of murdering ?	5
How do they find an epicenter ?	0
When is President Nixon 's birthday ?	5
What are the world 's three largest oceans , in order of size ?	4
What Mormon leader was said to have had 27 wives ?	3
What North American city would you visit to see Cleopatra 's Needle ?	4
How many inches tall is Stuart Little at birth ?	5
What was the name of Hitler 's unsuccessful attempt to overthrow the Bavarian government in Munich in 1923 ?	1
What are the three secondary colors ?	1
What is typhoid fever ?	0
What 's the setting of John Le Carre 's A Small Town in Germany ?	0
What is another word for diet ?	1
What TV family sometimes buys eclairs from Nelson 's Bakery ?	3
What does a heliologist study ?	1
What is the website for the USA journal ?	4
Name the two blob members of the animated Herculoids .	3
What does NECROSIS mean ?	2
What are triglycerides ?	0
What were millions of kids wearing on their heads in 1955 ?	1
Who invented the horoscope ?	3
What made Jane Goodall famous ?	0
Hazmat stands for what ?	0
Who sells Viagra ?	3
What TV show did John Sebastian sing the theme for ?	1
What kind of business is 7-Eleven ?	3
What English word contains the most letters ?	1
What film was Jude Law in ?	1
What was the claim to fame of Explorer I , launched February 1 , 1958 ?	0
How is the element strontium purified ?	0
Describe the Finnish music personality Salonen 's appearance .	0
What country borders the most others ?	4
What animal occurs in Spielberg 's `` Jaws '' ?	1
What was Connecticut 's first constitution called ?	1
Where did King Francis I hang the `` Mona Lisa '' when he owned it ?	4
What 's the percentage of children aged two through eleven who watch ` 'The Simpsons ' ?	5
What William Styron book is about a black preacher who leads a slave revolt ?	1
Who banned Peter Rose from baseball for betting on games ?	3
What was the effect of the Yalta Conference ?	0
What is Candlemas Day ?	0
What is a rhomboideus minor ?	0
What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?	3
What is the name of a Greek god ?	3
Who was the oldest U.S. president ?	3
Who wrote the book , `` Huckleberry Finn '' ?	3
What well-known music personality is the father of an adopted son named Hans Christian Henderson ?	3
What part did John Peter Zenger play in the deveopment of the newspaper in America ?	3
Name a technique widely used to detect birth defects ?	1
What Japanese manufacturer is known for both its pianos and its motorcycles ?	3
Why did David Koresh ask the FBI for a word processor ?	0
What are a baseball team 's firemen ?	0
How many visitors go to the Vatican each year ?	5
What is the Homelite Inc. home page ?	4
How can I call a friend in another country when I do not know the telephone number ?	0
Where was Christopher Columbus born ?	4
Who invented baseball ?	3
When were William Shakespeare 's twins born ?	5
What is the alphabet for Latin ?	1
How does crosstalk relate to InSb thickness in infrared detectors ?	0
How did Bob Marley die ?	0
Independent silversmith 's account for what percentage of silver production ?	5
Who shared a New York City apartment with Roger Maris the year he hit 61 home runs ?	3
What is the origin of the word , JJ .	0
Why can 't you taste anything when you have a cold ?	0
What is a wet dream ?	0
What does a chiropodist treat ?	1
What is the nickname of the Cleveland Indians ?	1
What company 's trademark was His Master 's Voice ?	3
What is Steve Rogers 's profession when he 's not Captain America ?	3
What is the U.S. location of Procter & Gamble corporate offices ?	4
Who played the part of the Godfather in the movie , ` The Godfather ' ?	3
What was the tallest building in America in 1922 ?	4
What two South American countries do n't border Brazil ?	4
What was the outcome of the 1945 Yalta Conference ?	0
How long does it take different materials to decompose ?	5
Who is stationed at Camp Swampy in the comic strips ?	3
What was Edward Albee 's first full-length play ?	1
What African capital is named for a U.S. president ?	4
What is the term for someone who hates mankind ?	1
What Nevada center has been dubbed The Biggest Little City in the World ?	4
What room did W.C. Fields keep his library in ?	4
Why is the sun yellow ?	0
What causes pneumonia ?	0
When was Franklin D. Roosevelt stricken with polio ?	5
What is a caldera ?	0
Who won the rugby world cup in ?	3
Where do the Blackhawks maintain their operations ?	4
What are common methods used to regulate monopolies ?	1
What feminist wrote Sexual Politics and Flying ?	3
What is the per-capita income of Colombia , South America ?	5
What country is bounded in part by the Indian Ocean and Coral and Tasman seas ?	4
What bread company used to feature stickers of the Cisco Kid on the ends of their packages ?	3
What kind of rocket launched the Surveyor spacecraft ?	1
How many teats does a female goat sport ?	5
What are the numbers that fit into Fermont 's last theorem ?	5
What interesting method was used to run the credits in the early Popeye cartoons ?	1
What product `` doubles your pleasure , doubles your fun '' ?	1
How many men died building the Mackinaw Bridge ?	5
What is the source of natural gas ?	1
Who is the one Independent Member of Congress ?	3
What two countries is Andorra nestled between ?	4
What was the name of Humphrey Bogart 's club in Casablanca ?	3
How do you make a computer chip ?	0
What 's the colored part of the eye called ?	1
What is the 401 , K , plan ?	0
What is form drag ?	0
What is the medical term for cancer of the blood ?	1
What are the benefits of a rowing machine ?	0
What color is the cross on Switzerland 's flag ?	1
Name the child left on a doorstep at the beginning of Gasoline Alley .	3
What does an irate car owner call iron oxide ?	1
What are the highest-paying odds on a roulette table ?	5
The corpus callosum is in what part of the body ?	1
Why does a wheel , e.g. a car tire , appear to spin in the opposite direction as it slows down ?	0
Where does chocolate come from ?	4
What is the main ingredient of yogurt ?	1
On which date is the Ukrainians ' Christmas ?	5
What is a micron ?	0
When was the internal combustion engine developed ?	5
What Jules Verne novel features scientists held captive in the submarine Nautilus ?	1
How much does it cost , average or whatever is available , to produce and send junk mail catalogues in the US ? , DT CD NN NN ,	5
How many pairs of wings does a tsetse fly have ?	5
What does IQ stand for ?	2
What do pointed letters mean to a handwriting analyst ?	0
Who did Bobby Fischer beat to win the world chess championship ?	3
How many URL extensions are there ? and what are they ?	5
Which of the following TV newsmen was a Rhodes scholar ?	3
Who domesticated the wild turkey ?	3
Who is Nicolo Paganini ?	3
Who advised listeners to `` see the U.S.A. in your Chevrolet '' ?	3
Why are the ears your center of balance ?	0
What is a fear of reptiles ?	1
What does 7847+5943 equal ?	5
What do I have to do to get good grades in school ?	0
What sun-blasted , 14-mile wide valley is just north of the Mojave desert ?	4
Who was Galileo ?	3
Why were red M&Ms discontinued then brought back ?	0
What is white chocolate ?	0
What Scandinavian country covers 173 , 732 square miles ?	4
What do a diamond and lump of coal have in common ?	0
How do you tell somebody you like them ?	0
In what state was the first co-educational college established	4
What was the name of that popular song the Creeps sang ?	1
What is Nitrox diving ?	0
What are hook worms ?	0
What keeps clouds in the air ?	1
How many calories are there in a Big Mac ?	5
What 's the main vegetable in vichyssoise ?	1
What are geckos ?	0
What is the chemiosmotic theory ?	0
Who delivered his last newscast on March 6 , 1981 ?	3
CNN is owned by whom ?	3
What is the Immaculate Conception ?	0
How many Fig Newtons are there to the pound ?	5
What is osmosis ?	0
How many quarts of whole milk is needed to make one pound of butter ?	5
How can anyone tell if a female had sexual intercourse ?	0
What operating system do IBM-compatible machines use ?	1
What are the two types of twins ?	1
How is silk screening done ?	0
Who shot and killed himself while painting Wheatfield with Crows ?	3
What soap was touted as being `` for people who like people '' ?	1
Where did Ty Cobb grow up ?	4
Who comprised the now-defunct comic book team known as the Champions ?	3
Who is the president of Bolivia ?	3
What two countries fought the Hundred Years ' War ?	4
What is the history of Hot Wheels cars , and how are they produced ?	0
What two US biochemists won the Nobel Prize in medicine in 1992 ?	3
How hot does the inside of an active volcano get ?	5
What does Elysium mean ?	0
What fraction of a beaver 's life is spent swimming ?	5
What is a language spoken by the Sioux ?	1
What is the origin of Boxing Day ?	0
What will happen when sodium is put in water ?	0
What is mandibulofacial dysostosis ?	0
What do you call the feeling of having experienced something before ?	1
Who is the director of the international group called the Human Genome Organization , HUGO , that is trying to coordinate gene-mapping research worldwide ?	3
What comedian was born Allen Stewart Konigsberg ?	3
What TV comediennes 's characters include former movie star Nora Desmond , secretary Mrs. Wiggins and a housewife named Eunice ?	3
Which produces the longer sperm - an elephant or a mouse ?	1
What is a fear of rejection ?	1
What actress holds the record for the most appearances on the cover of Life ?	3
Who is the mathematician that won the Noble Prize for Literature in 1950 ?	3
What kind of fruit is a Yellow Transparent ?	1
How old is the sun ?	5
What is genocide ?	0
How much money was the minimum wage in 1991 ?	5
How fast can a Corvette go ?	5
What is the correct way to abbreviate cc. at the bottom of a business letter ?	2
What Scandinavian capital is built on nine bridge-connected islands ?	4
What four forms does gold occur in ?	1
What was Darth Vader 's son named ?	3
What primary colors do you mix to make orange ?	1
What currency is used in Algeria ?	1
What are the three winter months in the southern hemisphere ?	5
Which comedian 's signature line is `` Can we talk '' ?	3
What botanical marvel did Nebuchadnezzar build ?	4
What is Sinn Fein ?	0
What did the Yalta Conference lead to ?	1
Where is the biggest bell ?	4
Who portrayed portly criminologist Carl Hyatt on Checkmate ?	3
What is a disaccharide ?	0
What is dew point ?	0
What famed library can you reach by dialing 22-287-5 ?	4
What are Canada 's two territories ?	4
When was the first American encyclopedia published ?	5
How many spaces follow a period at the end of a sentence ?	5
What is Larry King 's job ?	3
What does the technique called `` cold fusion '' produce ?	1
What effects do nitrates have on the environment ?	0
Where is the largest post office building in the world ?	4
What happened to Moon Maiden ?	0
Where is the largest dam in the world ?	4
In what year did Thatcher gain power ?	5
What is Britain 's possession on the Chinese mainland ?	4
How did P.T. Barnum bill the diminutive Charles S. Stratton ?	0
What was Marilyn Monroe 's real name ?	3
What attorneys work for The Center for the Defense of Free Enterprise ?	3
What country contains the westernmost point in South America ?	4
How many species of the Great White shark are there ?	5
What is celebrated during the week of February 21-27 ?	1
Who was the prophet of the Jewish people ?	3
Where was the largest concentration camp in World War II ?	4
What is solar wind ?	0
What is the meaning of thalassemia ?	0
Why did Europeans first come to Australia and Oceania ?	0
What New York Yankee was known as The Iron Horse ?	3
How many yards are in 1 mile ?	5
How much calcium should an adult female have daily ?	5
What appointments secretary to Richard Nixon went to jail ?	3
Which of the following people is not associated with Andy Warhol ?	3
Who was the famous door-to-door brush salesman ?	3
What is a neurosurgeon ?	0
What has to be produced in a writ of habeas corpus ?	1
Who moderated the first Kennedy-Nixon TV debate ?	3
What is the name of a Salt Lake City newspaper ?	1
Name the Ranger who was always after Yogi Bear .	3
What soft drink would provide me with the biggest intake of caffeine ?	1
What are the medical purposes of `` clitoridectomy '' ?	0
How do you get rid on woodpeckers ?	0
Who was the first American world chess champion ?	3
What are the snakes of New England ?	1
When was Beethoven born ?	5
Who invented the fountain ?	3
How do you become a dentist ?	0
What was the name of the director of the movie `` Jaws '' ?	3
What is the average hours per months spent online by AOL users ?	5
What is the origin of the expression `` four-letter word '' ?	0
When was Queen Victoria born ?	5
Name the two actress daughters of John Mills .	3
What does Phi Beta Kappa mean ?	0
What body of water are the Canary Islands in ?	4
What do the figures represent on the Easter Island ?	0
How big is a normal size penis for a 15-year-old ?	5
Which city in China has the largest number of foreign financial companies ?	4
What two countries share the Khyber Pass ?	4
What American actress was the first to be called a `` vamp '' ?	3
Where can I find the names of all the 15 Pokemon ?	4
Why does cotton get caught in belly buttons ?	0
When was the Bill of Rights ratified ?	5
Who 's The King of Swing ?	3
What is porphyria ?	0
What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?	1
How do you ask questions ?	0
What do players try to do when the music stops in a game of musical chairs ?	0
How do you send a movie transcript to Hollywood so that it can be produced into a film ?	0
In what year did they build the Berlin Wall ?	5
What are different products of petroleum ?	1
Where is the oldest living thing on earth ?	4
Where did Victor Hugo spend his exile ?	4
Who is the President of Ghana ?	3
Which drug is commonly used to treat AIDS ?	1
