document	label
What is your favorite color ?	1
What does VCR stand for ?	2
What should the temperature be set at while baking Peachy Oat Muffins ?	5
What is the history of yo-yos ?	0
Who was the first U.S. president to appear on TV ?	3
Who was Samuel Johnsons 's friend and biographer ?	3
How do I register a trade name in North Carolina ?	0
What President dispatched a cruiser to carry Charles Lindbergh home after his epic flight ?	3
On what date did Rosa Parks Become a symbol of the civil rights movement for refusing to give up her seat on the bus ?	5
What month did the Edmund Fitzgerald sink ?	5
On which dates does the running of the bulls occur in Pamplona , Spain ?	5
Who wrote `` The Pit and the Pendulum '' ?	3
Who portrayed Carl Bernstein in All the President 's Men ?	3
What information can you get me on Fairground Park in St. Louis	0
What is the capital of Congo ?	4
How did Rocky Marciano die ?	0
Name four comic strips about pilots .	1
In a computer , what does SCSI mean ?	2
What is the music used in the new VW Beetle commercial where the car spins and changes colors ?	1
What does Salk vaccine prevent ?	1
What are names of two old men who appear in the serial tv Muppets Show ?	3
What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?	1
Who was the first black performer to have his own network TV show ?	3
What are Maid-Rites ?	0
What are some good exercises for kids to do ?	1
What happened to Pepsi Clear ?	0
What is the length of border between the Ukraine and Russia ?	5
What Sinatra hit did he dooby dooby do in ?	1
The Kentucky Horse Park is located near what city ?	4
What is Shirley MacLaine known as ?	1
What kind of books does Fodor 's publish ?	1
What gaming devices were dubbed `` Mississippi marbles '' and `` Memphis dominoes '' ?	1
What is June 's birthstone ?	0
What killed Bob Marley ?	1
What does a defibrillator do ?	0
What is the connection between New Krypton and Daxam ?	1
What is SVHS ?	2
What do ladybugs eat ?	1
What is the capital of Burkina Faso ?	4
Name the creator of `` The Muppets '' .	3
Where are the British crown jewels kept ?	4
What does e.g. stand for ?	2
What was the Great Britain population from 1699-172 ?	5
What Shakespearean play featured Shylock ?	1
What type of betting is used in horse racing ?	1
Colin Powell is most famous for what ?	0
What were the first three cities to have a population of more than a million ?	4
What is the smallest country in Africa ?	4
In what year was the movie the Ten Commandments released ?	5
During which season do most thunderstorms occur ?	5
What are tannins ?	0
Where can an individual get a contact lens tested that burned the entire surface of eye when new ?	4
How many countries watch MTV Europe ?	5
What is an annotated bibliography ?	0
What product `` doubles your pleasure , doubles your fun '' ?	1
What 's the traditional drink at the Kentucky Derby ?	1
Who was the inventor of the stove ?	3
How many zeros are there in a trillion ?	5
Who founded the first aerodynamics laboratory in 1912 ?	3
Who played the part of the Godfather in the movie , ` The Godfather ' ?	3
What colors make up a rainbow ?	1
Why do roosters sing at five o 'clock in the morning ?	0
What U.S. vice-president killed Alexander Hamilton in a duel ?	3
How many equal sides are there on a scalene triangle ?	5
What articles of clothing are tokens in Monopoly ?	1
Who won the first general election for President held in Malawi in May 1994 ?	3
What does LOL mean ?	2
What is the most widely cultivated plant ?	1
How many calories are there in soy sauce ?	5
What does it take to become a lawyer ?	1
What is a fear of points ?	1
What is titanium ?	0
What country did the Allies invade in World War II 's Operation Avalanche ?	4
Who was the first governor of Alaska ?	3
Name the blind sculptress in love with the Fantastic Four 's Thing .	3
How big is the universe actually ?	5
What was Al Capone 's nickname ?	3
What is the hair style called that new military recruits receive ?	0
When was Richard Nixon born ?	5
What is Michael Jackson 's father 's name ?	3
Who 's the twin brother of the Greek goddess Artemis ?	3
What are the Arabic Numerals from 1 to 10 ?	0
Who was the 23rd president of the United States ?	3
Where is the largest post office building in the world ?	4
Which continent has the most roses ?	4
What two countries fought the Hundred Years ' War ?	4
What is the name of the American who was captured when his plane went down over Syrian-held Lebanon ?	3
What do Christian Scientists believe in ?	0
What civil war was fought between 1936 and 1939 ?	1
What is Stefan Edberg 's native country ?	4
What is the origin of the word `` Teddy bear '' ?	0
Name an American made motorcycle .	1
In the movie Groundshog Day what is the name of the character played by Andie MacDowell ?	3
When did Elvis Presley die ?	5
What 's the shape of a camel 's spine ?	1
What is the only primate to lack pigment in the palms of its hands ?	1
What was the name of Robert Fulton 's most famous steamboat ?	1
Who portrayed the title character in the film The Day of the Jackal ?	3
What does a farrier put shoes on ?	1
What was the alternate to VHS ?	1
What was the sequel to The Moon 's Balloon ?	1
Who was the first man to fly across the Pacific Ocean ?	3
Who was the first President to appoint a woman to head a cabinet ?	3
How large is Missouri 's population ?	5
Name a film that has won the Golden Bear in the Berlin Film Festival ?	1
What are other ways of getting stretch marks besides pregnancy , weight loss , and weight lifting ?	1
When was the last major eruption of Mount St. Helens ?	5
Which Bourbon king was restored to the French throne during Napoleon 's abdication ?	3
What is God ?	0
What engineer invented the pull-tab can ?	3
What company 's logo is a `` W '' in a circle ?	3
Who starred with Charlie Chaplin in Modern Times and The Great Dictator ?	3
What does a nihilist believe in ?	0
What are the two cities in Dicken 's `` A Tale of Two Cities '' ?	4
On what continent is Mozambique ?	4
What beer advertised that it had `` three rings '' ?	1
What football bowl game 's first queen was Hallie Woods ?	1
What country is the world 's largest importer of cognac ?	4
What European country boasts the city of Furth , found where the rivers Rednitz and Pegnitz converge ?	4
What war added jeep and quisling to the English language ?	1
Mexican pesos are worth what in U.S. dollars ?	5
What is Drew Barrymore 's email address ?	4
Why are haunted houses popular ?	0
Who else was considered for the role of Luke Skywalker when George Lucas was casting for Star Wars ?	3
What two countries ' coastlines border the Bay of Biscay ?	4
What was the sister ship of the Olympic ?	1
What are the most common elements in the Earth 's crust ?	1
What is the rarest coin ?	1
What did Edward Binney and Howard Smith invent in 1903 ?	1
What U.S. state 's biggest lake is Lake Sam Rayburn ?	4
What state in the United States covers the largest area ?	4
What season is the setting for Shakespeare 's Midsummer Night 's Dream ?	5
What does it take to be a hero ?	1
Why do many Native American students not complete college ?	0
How long does a pig 's orgasm last ?	5
Why does cotton get caught in belly buttons ?	0
What famous comic strip character died of acne ?	3
What is the name of the satellite that the Soviet Union sent into space in 1957 ?	1
What do you do when your mouse is n't working as fast as it 's supposed to ?	0
What was President Lyndon Johnson 's reform program called ?	1
Where did King Francis I hang the `` Mona Lisa '' when he owned it ?	4
Who said `` the only thing we have to fear is fear itself '' ?	3
What are the dimensions of an ice hockey goal ?	5
What happened to Answers.com ?	0
What species was Winnie the Pooh ?	1
What is the orgin of xoxoxox ?	0
What animals do you find in the stock market ?	1
What is solar wind ?	0
How many claws has a lobster called a pistol lost ?	5
What is the name of the disease that actress Hunter Tylo 's baby girl has ?	1
What product features a frog that says `` dig 'em '' ?	1
What 1920s cowboy star rode Tony the Wonder Horse ?	3
What currency is used in Algeria ?	1
What 's the term for an organism that lives on or in another ?	1
Who wrote `` The Scarlet Letter '' ?	3
What is the cause of endangered species ?	0
Who died with more than 1 , 000 U.S. patents to his credit ?	3
Who was the prophet of the Muslim people ?	3
Who played Sally Rogers on The Dick Van Dyke Show ?	3
What is the speed of the Mississippi River ?	5
What is barnstorming ?	0
What was the name of the horse that fell on Queen Elizabeth , Prince Albert 's wife ?	1
What are the powers and weaknesses of Green Lantern 's ring ?	0
What day is August 13 , 1971 ?	5
What is a caldera ?	0
How did former WWF wrestler Rick Rude die ?	0
What is `` Chicago Hope '' ?	0
How many miles is it from Frankfurt , Germany to Salzburg , Austria ?	5
What is the longest place name in the U.S. ?	4
What does Las Vegas mean ?	0
Where was Christopher Columbus born ?	4
What 's the green variety of beryl called ?	1
What is foreclosure ?	0
What is the word for love of pain or abuse ?	1
What is the largest island in the Mediterranean Sea ?	4
What state 's home to the Buffalo Bill Historical Center ?	4
What is the only artery that carries blue blood from the heart to the lungs ?	1
What are some ways to help someone with Chicken Pox ?	1
What will the weather be today ?	0
What 's a male witch called ?	1
What was the non-fiction best-seller of 1952 , 1953 and 1954 ?	1
What comic strip sometimes features a mailman named Beasley ?	1
What is cryptography ?	0
Who replaced Bert Parks as the host of The Miss America Pageant ?	3
What was the name of Captain Bligh 's ship ?	1
Name a movie about the Sioux Indians starring Kevin Costner .	1
What is hyperopia ?	0
What river runs through Colorado , Kansas , and Oklahoma ?	4
What will the increase be in the California gas tax by 2000 ?	5
What is a dental root canal ?	0
What Erica Jong novel deals with Isadora Wing 's fear ?	1
What daily newspaper will `` help you see clearer across the USA '' ?	1
What is Dr. Seuss ' most popular book ?	1
What comedian was The Perfect Fool ?	3
What caused Harry Houdini 's death ?	0
What caused an adjournment of the 25th anniversary session of the United Nations General Assembly ?	0
What is Teflon ?	0
Who was the first Prime Minister of Canada ?	3
What is carbon dioxide ?	0
What is state tree of Nebraska ?	1
What 's the meaning of the name Tatiana ?	0
What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?	3
What primary colors do you mix to make orange ?	1
What 's the difference between carelessness and carefreeness ?	0
What 1953 film won Frank Sinatra a best supporting actor Oscar ?	1
What does gringo mean ?	0
What is the definition of low island ?	0
What is a fear of motion ?	1
What does pH stand for ?	2
How many bends are there in a standard paper clip ?	5
What war saw battles at Parrot 's Beak and Black Virgin ?	1
What was the first Lifesaver flavor ?	1
Where can I get information on the original 13 US colonies ?	4
What is the abbreviation for Original Equipment Manufacturer ?	2
When was the first kidney transplant ?	5
What is meant by blood SED rate ?	0
What is TMJ ?	2
How does Belle describe her life in Beauty and the Beast ?	0
What famous husband-and-wife team did radio ads for Blue Nun wine ?	3
How much does it cost , average or whatever is available , to produce and send junk mail catalogues in the US ? , DT CD NN NN ,	5
Where do the Blackhawks maintain their operations ?	4
What is die-casting ?	0
What are all the southern states of the U.S. ?	4
What is `` the airline built for professional travelers '' ?	3
What are the current immigration laws in US ?	0
What is the recipe for Eggs Benedict ?	1
Who did Napolean defeat at Jena and Auerstadt ?	3
What army 's motto is Blood and Fire ?	3
Who are the top ten richest people in the world ?	3
What stereo manufacturer is `` Slightly ahead of its time '' ?	3
What kind of gas is in a fluorescent bulb ?	1
What was the name of Darth Vader 's son ?	3
What is predicted to topple over between 2010 and 2020 ?	1
In what war was the first submarine used ?	1
What color eyes are most sensitive to light ?	1
How is water treated to make it safe to drink ?	0
Where can I learn about Samuel Gompers ?	4
Who is the prime minister in Norway ?	3
Who was the author of `` John Brown 's Body '' ?	3
When Mighty Mouse was conceived , what was his original name ?	3
Where is the volcano Olympus Mons located ?	4
When did Thatcher become prime minister ?	5
Who are cartoondom 's Super Six ?	3
Whose old London come-on was : `` Buy my sweet lavender '' ?	3
Who invented the electric guitar ?	3
What is the history of Hot Wheels cars , and how are they produced ?	0
What was the Chivington Massacre ?	0
What is the most common eye color ?	1
Which of these are authors ?	3
Name the French historical period during the reign of Napoleon III .	1
What is the last name of Lucy and Linus from the Peanut 's comic strip ?	3
What month were you born in if your birthstone is sardonyx ?	5
What happened in dogtown in 1899 to make that year remembered ?	0
What chocolate company gives you a one-pound kiss ?	3
How can I get someone 's phone number if I only have their screen name ?	0
What is the name of the planet that the Ewoks live on ?	4
When Superman needs to get away from it all , where does he go ?	4
What 's the second-biggest-selling magazine in America ?	1
How old is the universe ?	5
How do you build a solar car for a high school experiment ?	0
What is object-oriented design ?	0
What are the four elements ?	1
What do Mormons believe ?	0
What was lost and regained by poet John Milton ?	1
What was the name of the first Russian astronaut to do a spacewalk ?	3
What are the words to the cd Eminem 's , or slim shady , `` My Name Is '' ?	0
What U.S. general died December 1 , 1945 , when his jeep collided with a truck ?	3
What is Columbia Tristar 's phone number ?	5
Who was president in 1913 ?	3
How many hearts does an octopus have ?	5
How old is Stevie Wonder ?	5
What 's the second-highest mountain in the world ?	4
What does Melissa mean ?	0
Who is Imam Hussain Ben Ali whom Shia people believe in ?	3
Who is the prime minister of Japan ?	3
How many hours of work does it take a typist to complete a 100-page screenplay ?	5
Who said `` What contemptible scoundrel stole the cork from my lunch ? ''	3
What countries have the largest armed forces in the world ?	4
What company was the original sponsor of TV 's Superman ?	3
What English word has the most letters ?	1
What poem contains the line , `` grow old with me the best is yet to be '' .	1
What is the origin of the word Ozymandias ?	0
What 's approaching when a cyclist shouts : `` Oil '' ?	1
What does USPS stand for ?	2
How long does it take for your blood to make one complete trip through the body ?	5
What is acetic acid ?	0
Who lives at 39 Stone Canyon Way ?	3
How do I know how much money to save for retirement ?	0
Where is the Smithsonian Institute located ?	4
What is the average age a horse lives ?	5
What was the first TV set to include a remote control ?	1
What was the first minimum wage ?	5
What 's distinctive about a palmiped 's feet ?	0
What is the origin of the name Katie ?	0
How many years make up a lustrum ?	5
Who was Galileo ?	3
Where does Ray Bradbury 's Chronicles take place ?	4
What U.S. vice-president said : `` Some newspapers dispose of their garbage by printing it '' ?	3
What is the history of Buffalo chicken wings ?	0
What is a fear of hell ?	1
What were the three prophecies the witches make to Macbeth ?	0
What is the speed hummingbirds fly ?	5
Who was the first American world chess champion ?	3
How do I get a complete list of all the people that are living with the last name Kilvington ?	0
What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?	1
How many Americans fought for the British in the American Revolution ?	5
What is an Angelus ?	0
What 's the difference and advantages of selecting a Super VHS VCR over plain VHS model ?	0
What President 's favorite Biblical quotation was : `` Come now , and let us reason together '' .	3
What state is known as the Hawkeye State ?	4
What are the biggest Indian airports ?	4
What auto race was Wilbur Reed the first to win three times ?	1
Who won the 1968 California Democratic primary ?	3
Where is the bridge over the river Kwai ?	4
What is the origin of the term `` blue moon , '' and how often do they occur ?	0
What 's men 's par on a 455-yard golf hole ?	5
What blood sport features a movement called a veronica ?	1
What was Einstein 's IQ ?	5
What is Larry King 's job ?	3
Name a flying mammal .	1
Why do heavier objects travel downhill faster ?	0
Where does the tennis star Stefan Edberg come from ?	4
What is the difference between a bottle and a jar ?	0
What is the temperature for cooking ?	5
What is the best way to remove wallpaper ?	1
What is the effect of volcanoes on the climate ?	0
What does an average daycare provider get paid in New England ?	5
What causes blue balls ?	0
What are tonsils for ?	0
Who was the 3rd president of the United States ?	3
How does crosstalk relate to InSb thickness in infrared detectors ?	0
What is the location of the Sea of Tranquility ?	4
What powdered soft drink mix went into space ?	1
How do wasps make their nests ?	0
How many feet in a mile ?	5
What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?	1
Who was the Secretary of War in the Civil War during the Battle of Gettysburg ?	3
Who is Stephen Hawking ?	3
How old was Sir Edmund Hillary when he climbed Mt. Everest ?	5
What is it like to experience a near death episode ?	0
What 19th-century writer had a country estate on the Hudson dubbed Sunnyside ?	3
Who created the World Wide Web , WWW ?	3
How can I get in touch with Michael Moore of `` Roger & Me '' ?	0
What kind of women gave Sigmund Freud erotic dreams ?	3
How many calories are there in a glass of water ?	5
How many minutes were there on the original GE College Bowl clock ?	5
What North American city sprouts the most parking meters ?	4
Where is the Mayo Clinic ?	4
What does a man suffering from diphallic terata have ?	1
What part of Britain comprises the Highlands , Central Lowlands , and Southern Uplands ?	4
What does the `` blue ribbon '' stand for ?	2
How big is the Chappellet vineyard ?	5
What dummy received an honorary degree from Northwestern University ?	3
How many different types of skunks are there ?	5
Who were the Picts ?	3
What is the name of Joan Jett 's band ?	3
What author of the Days of Our Lives Cookbook signed on in 198 as Liz Chandler in TV 's Days of Our Lives ?	3
In what part of the world is Mozambique ?	4
Who is the President of Pergament ?	3
What singer became despondent over the death of Freddie Prinze , quit show business , and then quit the business ?	3
What was the name of the lawyer who represented Randy Craft ?	3
Who is Duke Ellington ?	3
What is the electronic device used to produce visual displays corresponding to electric signals ?	1
What is the predominant color of the Tab label ?	1
What New York City landmark has 168 steps to its crown ?	4
What did the Confederate Constitution say about slavery ?	0
Who was the lead actress in the movie ` Sleepless in Seattle ' ?	3
Who was the Columbia Pictures head who forged actor Cliff Robertson 's name on a $1 , 000 check ?	3
What is the difference between AM radio stations and FM radio stations ?	0
What is the fastest computer ?	1
Where is John Wayne airport ?	4
How do you convert foot-pounds to foot-inches ?	0
What celestial body has a diameter of 864 , 000 miles ?	4
What should you do for an ankle sprain ?	0
What is Doegs ?	0
What is an annuity ?	0
Garry Kasparov plays what game ?	1
What businesses in Alaska were affected by the Exxon Valdez oil spill ?	3
Name of scholar on whose literal translations from the Chinese and Japanese Ezra Pound depended ?	3
Who was the first woman to run the mile in less than 4 36893 minutes ?	3
What is a fear of hair ?	1
What film was Jude Law in ?	1
What function does homeostasis have on the existence of an organism ?	0
Who gave us the `` Rolling Writer '' ?	3
Who took over as conductor of the Boston Pops after Arthur Fiedler 's long reign ?	3
What name did football 's New York Titans adopt in 1963 ?	3
Where can I buy a hat like the kind Jay Kay from Jamiroquai wears ?	4
How much does the President get paid ?	5
What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?	3
How many milligrams are in a gram ?	5
What baseball great plugged Mr. Coffee ?	3
How can your school march in the Macy 's Thanksgiving Parade ?	0
What does the number `` 5 '' stand for on FUBU clothing ?	2
What tools do you use to crewel ?	1
When was the first Barbie produced ?	5
Who made Stonehenge ?	3
What exactly , specifically does sleep do for you ?	0
Who retired with 755 home runs to his credit ?	3
Where can I buy movies on videotape online ?	4
What is the only substance that gives food its `` taste '' when eaten ?	1
When did Gothic art and architecture flourish ?	5
How much can a person be fined for having a dog on a beach ?	5
Who would you use the Heimlich maneuver on ?	3
When was Abraham Lincoln born ?	5
How many rows of whiskers does a cat have ?	5
What 's the Fahrenheit equivalent of zero degrees centigrade ?	5
Name a tiger that is extinct .	1
What does the name Jenna mean ?	0
What is the celtic symbol for `` life '' ?	1
What meat complemented sweet potatoes and peas in the first TV dinner ?	1
What is the melting point of gold ?	5
Who was the only U.S. President to wear a Nazi uniform ?	3
Winnie the Pooh is what kind of animal ?	1
What can I do to get into an Ivy League school ?	0
Who led the opposition when Konrad Adenauer was Chancellor in Germany ?	3
Where are the Rocky Mountains ?	4
How does marijuana lead to other drugs ?	0
What is the abbreviation for micro ?	2
Where do hyenas live ?	4
What is the Hub of London ?	0
What is graduate school ?	0
How much will the California be in the year 2000 ?	5
What does God create in the first sentence of the Bible ?	1
What is rheumatoid arthritis ?	0
What are all the different types of pizza ?	1
Who was the author of the novel `` Far From the Madding Crowd '' ?	3
What is the name of Kevin Costner 's movie about Sioux Indians ?	1
How long was the longest sneezing attack ?	5
What is the capital of Ethiopia ?	4
What is the date of Boxing Day ?	5
What are equity securities ?	0
What is a fear of shadows ?	1
What do you call the feeling of having experienced something before ?	1
What city was Bobby Kennedy assassinated in ?	4
What did Warlock wear on his forehead in Marvel comics ?	1
How does light travel through the void of space if there is no medium for it to ` wave ' or ` pulse ' .	0
What is the chemical formula for napalm ?	1
What contemptible scoundrel stole the cork from my lunch ?	3
What is the correct way to use `` may '' vs. `` might '' ?	1
What is a carcinogen ?	0
What English word contains the most letters ?	1
Which comedian 's signature line is `` Can we talk '' ?	3
What Stephen Sondheim ballad ends : `` Well , maybe next year.. . '' ?	1
What do the red-and-white stripes on a barbershop pole stand for ?	0
What is the name of the Islamic counterpart to the Red Cross ?	1
What is literary criticism ?	0
What does the abbreviation cwt. ?	2
In what year was the first patent for the pull-tab opener on cans obtained ?	5
Who was the 16th President of the United States ?	3
On what river is Strasbourg built ?	4
CNN is owned by whom ?	3
What 4-foot-9 actress in 1984 became the first performer to win an Oscar for playing a character of the opposite sex ?	3
What 's the home of the Rockettes ?	4
When was Ozzy Osbourne born ?	5
Who is always trying to get the rent from Andy Capp ?	3
Name the company that used the line , `` Even your best friend won 't tell you '' in its ad ?	3
What actor came to dinner in Guess Who 's Coming to Dinner ?	3
What classical Spanish writer warned : `` All that glitters is not gold '' ?	3
Where is the Kalahari desert ?	4
What is hypnotherapy ?	0
What is a mathematical factor ?	0
When was the Bill of Rights ratified ?	5
How many games are played in a five-team round-robin tournament ?	5
What is a multiplexer ?	0
What is tyvek ?	0
What was another name for East Germany ?	1
What state has the longest Great Lakes shoreline ?	4
What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?	1
What city is graced by the Arch of Titus ?	4
Which operating system runs on IBM-compatible machines ?	1
How much time does the blinking of an eye take ?	5
What is the historical relationship of Catholic Church and bingo ?	0
What is the one thing you need before you can purchase life insurance ?	1
What was the rallying cry of the early American revolutionaries ?	0
Why was Curious George curious ?	0
What is Goldfinger 's first name ?	3
What are different products of petroleum ?	1
How do I love thee ?	0
What did the ancients call the four great elements ?	1
What was Einstein 's IQ ?	5
How do I find out the exact time of a sunset for a particular day ?	0
How many innings are there in a regulation softball game ?	5
What was the species of Winnie the Pooh ?	1
What is the Islamic counterpart to the Red Cross ?	1
What is the largest city in the world ?	4
What are platelets ?	0
When did Nixon visit China ?	5
What is IOC an abbreviation of ?	2
What kind of puzzle first appeared in the U.S. in the New York World on December 21 , 1913 ?	1
Who discovered oxygen ?	3
How does a parachute work ?	0
What according to the Kinsey Institute , is the sexual preference of four percent of American males ?	0
Where in the United States do people live the longest ?	4
What 's the most powerful country in the world ?	4
Where does the expression `` cloud nine '' come from ?	0
What is a fear of glass ?	1
What American won the world Grand Prix driving championship in 1978 ?	3
How do boats float ?	0
What 's the common name for acetylsalicylic acid ?	1
What is the quickest and easiest way to get nail polish out of clothes ?	1
What two European countries entered the War of American Independence against the British ?	4
Who did Arthur H. Bremer try to assassinate on May 15 , 1972 ?	3
What percentage of the silver production is done by independent silversmiths ?	5
In order from the top , the four stripes on a can of Pepsi are what colors ?	1
How much waste does an average dairy cow produce in a day ?	5
What is a bourdon tube ?	0
What was the name of that popular song the Creeps sang ?	1
Where is Tornado Alley ?	4
What is the origin of the rock band Led Zeppelin 's name ?	0
What is the abbreviation of the National Bureau of Investigation ?	2
How many muscles does the average adult use when going for a walk ?	5
What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?	5
What year did the Vietnam War end ?	5
What are the two languages of Malta ?	1
How much does the human adult female brain weigh ?	5
What was William F. Cody 's better-known name ?	3
In which year was New Zealand excluded from the ANZUS alliance ?	5
What are new computer games for Windows 95 or 98 ?	1
What famous actress made her first appearance on stage at the age of five in the year 191 as `` Baby '' ?	3
What well-known actor is the father of star Alan Alda ?	3
Rotary engines were manufactured by which company ?	3
What is magnetar ?	0
The sun 's core , what is the temperature ?	5
Who followed Caesar ?	3
What is `` the bear of beers '' ?	1
What is the difference between a generator and an alternator ?	0
How does James Bond like his martinis ?	0
What is a tsunami ?	0
What 's the term for a young fox ?	1
When was Ulysses S. Grant born ?	5
What is the starting salary for beginning lawyers ?	5
How many quarters equal a pound ?	5
How do birds find their way back to the same place every year ?	0
In what country is Lund ?	4
What is Candlemas Day ?	0
Why doesn 't www.answers.com have any answers to my questions ?	0
What were the first three cities to have a population of more than a million ?	4
When not adventuring on Rann , what does Adam Strange call his profession ?	3
What is the speed of the Mississippi River ?	5
What is myopia ?	0
Which Beatles disc cover honors the Rolling Stones ?	1
Who was the first vice president of the U.S. ?	3
What is the Illinois state flower ?	1
How do you get dates with the `` Hooters '' girls ?	0
How can a foreigner get a U.S. Social Security card ?	0
In what book can I find the story of Aladdin ?	1
What does hazmat stand for ?	0
How fast can a Corvette go ?	5
Where can I find a case on Americans with Disabilities Act of 199 ?	4
What planet has the strongest magnetic field of all the planets ?	4
How many frames does a disk camera shoot ?	5
Where did the world come from ?	4
How long do you have to pay back debt after claiming chapter 11 bankruptcy ?	5
What barroom judge called himself The Law West of the Pecos ?	3
What TV talk-show host lends his name to a line of men 's clothing ?	3
What are all the different kinds of contraceptives ?	1
What is the gestation period for human pregnancies ?	5
What is the Socratic method ?	0
What is ethylene ?	0
What was the name of Sergeant Preston of the Yukon 's lead dog ?	1
How do you get rid on woodpeckers ?	0
What happens to used motor oil ?	0
What day and month did John Lennon die ?	5
How long does it take the typical hen to lay 19 dozen eggs ?	5
What soft drink is most heavily caffeinated ?	1
What color , s , appear on boxes of Kodak film ?	1
How many pairs of wings does a tsetse fly have ?	5
What is the first day of the week ?	5
What U.S. city is The Queen of the Pacific ?	4
What are the top vegetable crops in the world ?	1
What is a Canada two-penny black ?	0
What is the history of Valentine 's Day cards ?	0
What does BUD stand for ?	2
What precious stone is a form of pure carbon ?	1
What fictional character is known as the `` melancholy Dane '' ?	3
What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?	3
What does the six-footed Musca domestica become when it enters a house ?	1
How many U.S. presidents were assassinated during Queen Victoria 's reign ?	5
Where can I find info on Alexander Mackenzie ?	4
Why is the moon different sizes and colors ?	0
What is the Viking Prince 's first name ?	3
Which one of the Great Lakes is entirely within U.S. territory ?	4
What was the name of the director of the movie `` Jaws '' ?	3
What 's the capital of Iowa ?	4
What is a biologist ?	0
What are the lyrics to the Star Spangled Banner ?	0
Where was the Ligurian Republic , 1797-185 , ?	4
Who said `` Give me liberty or give me death '' ?	3
Define cosmology .	0
Where is Guam ?	4
Where did the myth of Santa Claus originate ?	4
What was the first Gilbert and Sullivan opera ?	1
How many people lived in Nebraska in the mid 1900s ?	5
The trials resulting from World War II are known as what ?	1
What is a word whose letters can be rearranged to form a different word ?	1
How old is Jeremy Piven ?	5
What is the largest variety of cactus ?	0
How did the months of the year get there name ?	0
How do you do a topic outline ?	0
Name the largest country in South America .	4
What does each of the utilities cost in Monopoly ?	5
What is the regular price ?	5
What is the depth of the Nile river ?	5
What fastener did Whitcomb Judson patent in 1893 ?	1
In which sport is there a `` scrum '' ?	1
How often are brain cells replaced ?	5
What was the name of Roy Rogers 's dog ?	1
Why were the American soldiers in WWI called `` Doughboys ''	0
How many Beanie Baby sites are there ?	5
How many teaspoons make up a tablespoon ?	5
What animal was the heat-seeking missile called the Sidewinder named for ?	1
When did CNN begin broadcasting ?	5
What was the first town to be chartered in Vermont ?	4
Who was the first X-Man to die in battle ?	3
Describe the Long March .	0
What did the pyramid-builders of Egypt mainly eat ?	1
What 's the origin of the word ` news ' ?	0
Name a female figure skater .	3
What soap was touted as being `` for people who like people '' ?	1
What are the four largest mountain ranges in the continental United States ?	4
What level of government or governmental agency is responsible for dealing with racism ?	3
What common livestock have the greatest variety of breeds ?	1
What number of American soldiers remain unaccounted from the Vietnam war ?	5
How many feet are there in a fathom ?	5
What is the federal minimum wage ?	5
What are the alveoli ?	0
What is leukemia ?	0
Who portrayed Prewett in From Here to Eternity ?	3
How do you send a movie transcript to Hollywood so that it can be produced into a film ?	0
Where did the Inuits live ?	4
What was the number of assassinations and attempts to assassinate in the U.S. since 1865 ?	5
What is the economic impact of unemployment on the economy ?	0
What is the mean income of the top 10% , top 5% , and top 1% ?	5
Why is the grass green ?	0
What percentage of all world tornados touch down in the US ?	5
What country is the origin of the band the Creeps ?	4
What is the most important nation in the world , historically ?	4
What organization was founded by the Rev. Jerry Falwell ?	3
What mountain range marks the border of France and Spain ?	4
What hard-of hearing artist painted Sunflowers ?	3
Who played the original Charlie 's Angels ?	3
How many boys play the game in Winslow Homer 's 1872 painting Snap the Whip ?	5
Where is Webster University ?	4
What is a fear of women ?	1
What is time ?	0
What is the latitude and longitude of El Paso , Texas ?	5
What Dynasty star made her 2th Century-Fox debut in The Virgin Queen ?	3
What was John F. Kennedy 's 1960 campaign song ?	1
Who was nicknamed The Little Corporal ?	3
Where did the sport of caber-tossing originate ?	4
What country did the Romans call Hibernia ?	4
What are the snakes of New England ?	1
Which two products use a tiger as their symbol ?	1
When was the telephone invented ?	5
What is a fear of trees ?	1
What Triple Crown-winning horse took the 1973 Belmont Stakes by 31 lengths ?	1
What was Edward Albee 's first full-length play ?	1
What are the three secondary colors ?	1
What is viscosity ?	0
When did Mount St. Helen last have a significant eruption ?	5
What is a group of frogs called ?	1
When was Nostradamus born ?	5
What is the origin of blue for boys and pink for girls ?	0
Who was Lacan ?	3
What are some science fair projects for 8th graders ?	1
What is Toulmin logic ?	0
What fool is not so wise To lose an oath to win a paradise ?	3
Who was the first elected mayor of Washington , D.C. ?	3
What is the history of the soft drink Mr. Pibb ?	0
Which city did Christian Crusaders fight to recapture from the Muslims ?	4
What is the National Park in Utah ?	4
What is phosphorus ?	0
What baseball outcome required nine balls in 1879 , eight balls in 1880 and seven balls in 1881 ?	1
When was the bar-code invented ?	5
How many pins are used in skittles ?	5
What metal has the highest melting point ?	1
